,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
31,Nebraska,US,2021-11-23 04:32:11,41.1254,-98.2681,303221,3108,0,,31.0,15675.131616494557,4103720.0,0,1.0249949706649606,84000031.0,USA,212143.4568095252,0
32,Nevada,US,2021-11-23 04:32:11,38.3135,-117.0554,453771,7929,0,,32.0,14732.078505114676,4734678.0,0,1.7473571471072409,84000032.0,USA,153715.52609673014,0
33,New Hampshire,US,2021-11-23 04:32:11,43.4525,-71.5639,153934,1672,0,,33.0,11321.082200555851,2806733.0,0,1.086179791339145,84000033.0,USA,206421.2909949247,0
34,New Jersey,US,2021-11-23 04:32:11,40.2989,-74.521,1233511,28265,0,,34.0,13887.464690577437,16192500.0,0,2.2914266674557418,84000034.0,USA,182303.0131082537,0
35,New Mexico,US,2021-11-23 04:32:11,34.8405,-106.2485,305579,5277,0,,35.0,14573.386766398213,5170908.0,0,1.7268856825894452,84000035.0,USA,246606.0894808304,0
36,New York,US,2021-11-23 04:32:11,42.1657,-74.9481,2679503,57215,0,,36.0,13773.843256769287,79397218.0,0,2.1352840433468447,84000036.0,USA,408137.194007822,0
37,North Carolina,US,2021-11-23 04:32:11,35.6301,-79.8064,1520471,18630,0,,37.0,14497.128360146618,17468457.0,0,1.2252782197095504,84000037.0,USA,166555.27358476535,0
38,North Dakota,US,2021-11-23 04:32:11,47.5289,-99.78399999999999,158707,1889,0,,38.0,20825.995785119845,1937087.0,0,1.1902436565494905,84000038.0,USA,254190.2102453607,0
39,Northern Mariana Islands,US,2021-11-23 04:32:11,15.0979,145.6739,395,3,0,,69.0,716.3063977948642,17542.0,0,0.7594936708860759,580.0,MNP,31811.25779776585,0
40,Ohio,US,2021-11-23 04:32:11,40.3888,-82.7649,1647237,26063,0,,39.0,14092.077234346529,17863793.0,0,1.5822252657025069,84000039.0,USA,152824.36628996243,0
41,Oklahoma,US,2021-11-23 04:32:11,35.5653,-96.9289,661289,11807,0,,40.0,16712.000163761626,4653199.0,0,1.7854523513925076,84000040.0,USA,117594.9735289948,0
42,Oregon,US,2021-11-23 04:32:11,44.571999999999996,-122.0709,385790,5017,0,,41.0,9146.848179485823,7918688.0,0,1.3004484304932735,84000041.0,USA,187747.31568137128,0
43,Pennsylvania,US,2021-11-23 04:32:11,40.5908,-77.2098,1691773,32931,0,,42.0,13214.923087342131,19539385.0,0,1.9465377447210708,84000042.0,USA,152627.72839439247,0
44,Puerto Rico,US,2021-11-23 04:32:11,18.2208,-66.5901,187912,3263,0,,72.0,5883.844851761001,3080274.0,0,1.7364511047724467,630.0,PRI,96448.62657474387,0
45,Rhode Island,US,2021-11-23 04:32:11,41.6809,-71.5118,187531,2913,0,,44.0,17702.27523950759,5933265.0,0,1.5533431805941418,84000044.0,USA,560079.6140314775,0
46,South Carolina,US,2021-11-23 04:32:11,33.8569,-80.945,913950,14128,0,,45.0,17751.034530175886,9910905.0,0,1.5458176049018002,84000045.0,USA,192492.82442178766,0
47,South Dakota,US,2021-11-23 04:32:11,44.2998,-99.4388,162790,2309,0,,46.0,18401.44055506133,1047748.0,0,1.4183917931076848,84000046.0,USA,118435.23888865652,0
48,Tennessee,US,2021-11-23 04:32:11,35.7478,-86.6923,1306796,16853,0,,47.0,19135.491349319844,10596909.0,0,1.28964275984928,84000047.0,USA,155171.16711332882,0
49,Texas,US,2021-11-23 04:32:11,31.0545,-97.5635,4311138,73424,0,,48.0,14868.104887035506,36368934.0,0,1.7031233980447853,84000048.0,USA,125427.9323328717,0
50,Utah,US,2021-11-23 04:32:11,40.15,-111.8624,586758,3442,0,,49.0,18302.111256604112,4681076.0,0,0.5866132204418176,84000049.0,USA,146011.76933696575,0
51,Vermont,US,2021-11-23 04:32:11,44.0459,-72.7107,47609,405,0,,50.0,7629.781935258474,2518676.0,0,0.8506794933731017,84000050.0,USA,403641.089826904,0
52,Virgin Islands,US,2021-11-23 04:32:11,18.3358,-64.8963,7466,85,0,,78.0,6960.137226386248,218012.0,0,1.1384945084382534,850.0,VIR,203240.48178394305,0
53,Virginia,US,2021-11-23 04:32:11,37.7693,-78.17,957570,14548,0,,51.0,11218.64997312993,10295055.0,0,1.5192622993619265,84000051.0,USA,120614.28250584412,0
54,Washington,US,2021-11-23 04:32:11,47.4009,-121.4905,766008,9139,0,,53.0,10059.3402953922,9958651.0,0,1.193068479702562,84000053.0,USA,130778.60713210286,0
55,West Virginia,US,2021-11-23 04:32:11,38.4912,-80.9545,289524,4757,0,,54.0,16155.14798730238,4530643.0,0,1.6430416822094196,84000054.0,USA,252805.3223312597,0
56,Wisconsin,US,2021-11-23 04:32:11,44.2685,-89.6165,953422,9831,0,,55.0,16374.973078269328,12076549.0,0,1.0311278741207983,84000055.0,USA,207414.0986398472,0
57,Wyoming,US,2021-11-23 04:32:11,42.756,-107.3025,109802,1347,0,,56.0,18971.972790055963,1127700.0,0,1.226753611045336,84000056.0,USA,194847.9418894566,0
