,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
14,Guam,US,2021-11-01 04:32:12,13.4443,144.7937,18208,238,0,,66.0,11086.957845447518,247174.0,0,1.3071177504393674,316.0,GUM,150505.69631429284,0
15,Hawaii,US,2021-11-01 04:32:12,21.0943,-157.4983,84295,916,0,,15.0,5953.5748994259375,2532531.0,0,1.0866599442434308,84000015.0,USA,178867.2281110157,0
16,Idaho,US,2021-11-01 04:32:12,44.2405,-114.4788,291316,3538,0,,16.0,16301.365647024591,1013892.0,0,1.2144887338834804,84000016.0,USA,56735.037617546084,0
17,Illinois,US,2021-11-01 04:32:12,40.3495,-88.9861,1695524,28204,0,,17.0,13380.271075483151,35288616.0,0,1.6634385594070034,84000017.0,USA,278481.0170535079,0
18,Indiana,US,2021-11-01 04:32:12,39.8494,-86.2583,1018638,16683,0,,18.0,15130.791199751524,14467955.0,0,1.6377751468136863,84000018.0,USA,214906.1847215606,0
19,Iowa,US,2021-11-01 04:32:12,42.0115,-93.2105,486132,6965,0,,19.0,15407.962422386823,1715262.0,0,1.4327384331827568,84000019.0,USA,54365.259724823845,0
20,Kansas,US,2021-11-01 04:32:12,38.5266,-96.7265,435512,6417,0,,20.0,14949.023689173226,1828142.0,0,1.4734381601425448,84000020.0,USA,62751.28599251574,0
21,Kentucky,US,2021-11-01 04:32:12,37.6681,-84.6701,743156,9766,0,,21.0,16634.073263643066,7333569.0,0,1.3141251634919182,84000021.0,USA,164147.39843314403,0
22,Louisiana,US,2021-11-01 04:32:12,31.1695,-91.8678,758471,14547,0,,22.0,16315.43578829262,9769166.0,0,1.9179375348563097,84000022.0,USA,210144.09328526925,0
23,Maine,US,2021-11-01 04:32:12,44.6939,-69.3819,104259,1167,0,,23.0,7756.142632263363,2947501.0,0,1.1193278278134262,84000023.0,USA,219273.5223312989,0
24,Maryland,US,2021-11-01 04:32:12,39.0639,-76.8021,561270,10895,0,,24.0,9283.819189900887,14089865.0,0,1.9411335008106616,84000024.0,USA,233056.74465072574,0
25,Massachusetts,US,2021-11-01 04:32:12,42.2302,-71.5301,851922,18996,0,,25.0,12360.125196898718,31035235.0,0,2.2297815997239185,84000025.0,USA,450275.24833866593,0
26,Michigan,US,2021-11-01 04:32:12,43.3266,-84.5361,1275103,23662,0,,26.0,12767.810733647231,17417863.0,0,1.8556932263511257,84000026.0,USA,174407.85424283135,0
27,Minnesota,US,2021-11-01 04:32:12,45.6945,-93.9002,787550,8793,0,,27.0,13964.563645287493,12058560.0,0,1.1165005396482763,84000027.0,USA,213818.20657801785,0
28,Mississippi,US,2021-11-01 04:32:12,32.7416,-89.6787,504318,10075,0,,28.0,16945.320949992758,2558859.0,0,1.9977474529959272,84000028.0,USA,85978.86060140133,0
29,Missouri,US,2021-11-01 04:32:12,38.4561,-92.2884,860293,12554,0,,29.0,14017.158327560011,7464690.0,0,1.45927027187249,84000029.0,USA,121625.70379644373,0
30,Montana,US,2021-11-01 04:32:12,46.9219,-110.4544,175847,2346,0,,30.0,16453.089416136932,2043067.0,0,1.334114315285447,84000030.0,USA,191159.15559639136,0
31,Nebraska,US,2021-11-01 04:32:12,41.1254,-98.2681,284766,2975,0,,31.0,14721.09296487608,3917927.0,0,1.0447174171073794,84000031.0,USA,202538.8129081352,0
32,Nevada,US,2021-11-01 04:32:12,38.3135,-117.0554,438216,7630,0,,32.0,14227.071615853225,4544835.0,0,1.7411504828668969,84000032.0,USA,147552.10450379786,0
33,New Hampshire,US,2021-11-01 04:32:12,43.4525,-71.5639,132441,1544,0,,33.0,9740.378653993386,2613003.0,0,1.165802130760112,84000033.0,USA,192173.41037911735,0
34,New Jersey,US,2021-11-01 04:32:12,40.2989,-74.521,1198917,27972,0,,34.0,13497.98867171272,16026235.0,0,2.3331056278291156,84000034.0,USA,180431.12115367944,0
35,New Mexico,US,2021-11-01 04:32:12,34.8405,-106.2485,275209,5049,0,,35.0,13125.00924014309,4885240.0,0,1.834605699668252,84000035.0,USA,232982.27943241913,0
36,New York,US,2021-11-01 04:32:12,42.1657,-74.9481,2559583,56439,0,,36.0,13157.400848101797,75546813.0,0,2.2050076125681413,84000036.0,USA,388344.3910346285,0
37,North Carolina,US,2021-11-01 04:32:12,35.6301,-79.8064,1477514,18050,0,,37.0,14087.549260665724,16827376.0,0,1.2216466307595055,84000037.0,USA,160442.80347106294,0
38,North Dakota,US,2021-11-01 04:32:12,47.5289,-99.78399999999999,148394,1798,0,,38.0,19472.693822812318,1868595.0,0,1.2116392846071944,84000038.0,USA,245202.4900861085,0
39,Northern Mariana Islands,US,2021-11-01 04:32:12,15.0979,145.6739,312,3,0,,69.0,565.7913825620193,17542.0,0,0.9615384615384616,580.0,MNP,31811.25779776585,0
40,Ohio,US,2021-11-01 04:32:12,40.3888,-82.7649,1545327,25061,0,,39.0,13220.239368300383,17211841.0,0,1.587172164855723,84000039.0,USA,147246.93090143806,0
41,Oklahoma,US,2021-11-01 04:32:12,35.5653,-96.9289,643978,10710,0,,40.0,16274.519070268647,4616319.0,0,1.6631002922460083,84000040.0,USA,116662.94749190733,0
42,Oregon,US,2021-11-01 04:32:12,44.571999999999996,-122.0709,365053,4372,0,,41.0,8655.186418688505,7536934.0,0,1.1976343161130028,84000041.0,USA,178696.15862724488,0
43,Pennsylvania,US,2021-11-01 04:32:12,40.5908,-77.2098,1564451,31452,0,,42.0,12220.3745058678,18627649.0,0,2.0104177120280533,84000042.0,USA,145505.89756013695,0
44,Puerto Rico,US,2021-11-01 04:32:12,18.2208,-66.5901,185282,3234,0,,72.0,5801.495071224732,2994300.0,0,1.745447480057426,630.0,PRI,93756.63416720576,0
45,Rhode Island,US,2021-11-01 04:32:12,41.6809,-71.5118,179405,2878,0,,44.0,16935.209055270112,5693789.0,0,1.604191633455032,84000044.0,USA,537473.9111596518,0
46,South Carolina,US,2021-11-01 04:32:12,33.8569,-80.945,897152,13716,0,,45.0,17424.778303863837,9507651.0,0,1.5288379226708515,84000045.0,USA,184660.69391308198,0
47,South Dakota,US,2021-11-01 04:32:12,44.2998,-99.4388,154482,2235,0,,46.0,17462.321640315648,1001337.0,0,1.4467704975336932,84000046.0,USA,113189.0366796698,0
48,Tennessee,US,2021-11-01 04:32:12,35.7478,-86.6923,1280265,16342,0,,47.0,18746.99634245664,10316278.0,0,1.2764544840326026,84000047.0,USA,151061.87073282947,0
49,Texas,US,2021-11-01 04:32:12,31.0545,-97.5635,4238438,71193,0,,48.0,14617.379620229507,35115200.0,0,1.6796989834462601,84000048.0,USA,121104.09750957385,0
50,Utah,US,2021-11-01 04:32:12,40.15,-111.8624,549882,3208,0,,49.0,17151.87784743281,4476963.0,0,0.5833978926387843,84000049.0,USA,139645.0920442501,0
51,Vermont,US,2021-11-01 04:32:12,44.0459,-72.7107,40191,364,0,,50.0,6440.978927513144,2313102.0,0,0.9056753999651664,84000050.0,USA,370695.9577813071,0
52,Virgin Islands,US,2021-11-01 04:32:12,18.3358,-64.8963,7204,81,0,,78.0,6715.889174777194,206056.0,0,1.124375347029428,850.0,VIR,192094.5668792184,0
53,Virginia,US,2021-11-01 04:32:12,37.7693,-78.17,924771,13907,0,,51.0,10834.38511471886,9922713.0,0,1.5038317594301724,84000051.0,USA,116252.01701267375,0
54,Washington,US,2021-11-01 04:32:12,47.4009,-121.4905,725435,8628,0,,53.0,9526.52913179476,9842443.0,0,1.1893553523058578,84000053.0,USA,129252.54497994915,0
55,West Virginia,US,2021-11-01 04:32:12,38.4912,-80.9545,272532,4426,0,,54.0,15207.011478411092,4303401.0,0,1.6240294717684531,84000054.0,USA,240125.44729868692,0
56,Wisconsin,US,2021-11-01 04:32:12,44.2685,-89.6165,882457,9416,0,,55.0,15156.152907873235,11511122.0,0,1.0670208293435262,84000055.0,USA,197702.9194319764,0
57,Wyoming,US,2021-11-01 04:32:12,42.756,-107.3025,102926,1174,0,,56.0,17783.91351149615,1079478.0,0,1.1406253036161902,84000056.0,USA,186515.97642542055,0
